,Job Title,Company Name,Salary Estimate,Job Position,Job Acedemic Requiremnt,Job Week Cutom Font,Job Time Cutom Font,Company Field,Company Size,min_salary,max_salary,avg_salary,avg_salary(month),week_attendence,intern_time_length,Job Position(eng),Job Acedemic Requiremnt(eng),Company Field(eng)
298,销售数据分析实习招聘-平安普惠实习生招聘-实习僧," 
                        平安普惠
                          ",120-180/天,重庆,本科,5天／周,实习3个月,金融/经济/投资/财会,more than 2000,120,180,150.0,4500.0,5,3,ChongQing,Undergraduate,Finance/Economy/Investment/Accounting
299,数据分析工程师实习招聘-四川买买熊科技有限公司实习生招聘-实习僧," 
                        四川买买熊科技有限公司
                          ",180-300/天,成都,不限,5天／周,实习3个月,快消/百货/批发/零售,15-50,180,300,240.0,7200.0,5,3,ChengDu,Unlimited,FMCG/Department/Wholesale/Retail
300,数据分析实习生实习招聘-瑞格智研实习生招聘-实习僧," 
                        瑞格智研
                          ",150/天,上海,不限,3天／周,实习4个月,金融/经济/投资/财会,15-50,150,150,150.0,4500.0,3,4,ShangHai,Unlimited,Finance/Economy/Investment/Accounting
301,数据分析实习生实习招聘-CLPS实习生招聘-实习僧," 
                        CLPS
                          ",150-180/天,广州,本科,5天／周,实习4个月,互联网/游戏/软件,500-2000,150,180,165.0,4950.0,5,4,GuangZhou,Undergraduate,Internet/Games/Software
302,商务运营管理实习生（数据分析方向）实习招聘-NIO 蔚来汽车实习生招聘-实习僧," 
                        NIO 蔚来汽车
                          ",100-150/天,成都,本科,4天／周,实习3个月,汽车/机械/制造,150-500,100,150,125.0,3750.0,4,3,ChengDu,Undergraduate,Automotive / Machinery / Manufacturing
303,数据分析实习生实习招聘-1Token实习生招聘-实习僧," 
                        1Token
                          ",150/天,上海,本科,5天／周,实习6个月,互联网/游戏/软件,50-150,150,150,150.0,4500.0,5,6,ShangHai,Undergraduate,Internet/Games/Software
304,数据分析专员实习生实习招聘-广东久亿实习生招聘-实习僧," 
                        广东久亿
                          ",200-400/天,佛山,大专,5天／周,实习3个月,金融/经济/投资/财会,50-150,200,400,300.0,9000.0,5,3,FuoShan,College Diploma,Finance/Economy/Investment/Accounting
305,京东工业数据分析实习生--base苏州实习招聘-京东实习生招聘-实习僧," 
                        京东
                          ",120-180/天,苏州,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,120,180,150.0,4500.0,5,3,SuZhou,Undergraduate,Internet/Games/Software
306,迪卡侬电商数据分析实习生--上海实习招聘-迪卡侬电子商务实习生招聘-实习僧," 
                        迪卡侬电子商务
                          ",150-200/天,上海,不限,4天／周,实习4个月,互联网/游戏/软件,150-500,150,200,175.0,5250.0,4,4,ShangHai,Unlimited,Internet/Games/Software
307,工业数据分析实习生（苏虹西路126号）实习招聘-博世中国实习生招聘-实习僧," 
                        博世中国
                          ",150-180/天,苏州,本科,4天／周,实习6个月,汽车/机械/制造,more than 2000,150,180,165.0,4950.0,4,6,SuZhou,Undergraduate,Automotive / Machinery / Manufacturing
308,数据分析实习生实习招聘-埃森哲实习生招聘-实习僧," 
                        埃森哲
                          ",150-200/天,上海,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,150,200,175.0,5250.0,5,3,ShangHai,Undergraduate,Internet/Games/Software
309,数据分析实习生实习招聘-出众集团实习生招聘-实习僧," 
                        出众集团
                          ",150-200/天,佛山,本科,5天／周,实习4个月,餐饮/酒店/旅游/娱乐,150-500,150,200,175.0,5250.0,5,4,FuoShan,Undergraduate,Dining/Hotel/Travel/Entertainment
310,数据分析实习生实习招聘-sandstar视达实习生招聘-实习僧," 
                        sandstar视达
                          ",200-400/天,北京,硕士,4天／周,实习3个月,互联网/游戏/软件,150-500,200,400,300.0,9000.0,4,3,BeiJing,Matser,Internet/Games/Software
311,数据分析专员实习生实习招聘-广州鑫盛实习生招聘-实习僧," 
                        广州鑫盛
                          ",180-300/天,佛山,大专,5天／周,实习3个月,企业服务/咨询,15-50,180,300,240.0,7200.0,5,3,FuoShan,College Diploma,Corporate Services/Consulting
312,数据处理与分析实习生实习招聘-治吉科技实习生招聘-实习僧," 
                        治吉科技
                          ",150-300/天,上海,大专,4天／周,实习3个月,互联网/游戏/软件,15-50,150,300,225.0,6750.0,4,3,ShangHai,College Diploma,Internet/Games/Software
313,数据分析实习生实习招聘-前海方舟实习生招聘-实习僧," 
                        前海方舟
                          ",80-120/天,青岛,本科,5天／周,实习3个月,金融/经济/投资/财会,less than 15,80,120,100.0,3000.0,5,3,QingDao,Undergraduate,Finance/Economy/Investment/Accounting
314,数据分析实习生实习招聘-连信科技实习生招聘-实习僧," 
                        连信科技
                          ",120-200/天,杭州,不限,5天／周,实习3个月,医疗/健康/制药/生物,50-150,120,200,160.0,4800.0,5,3,HangZhou,Unlimited,Medical/Health/Pharma/Bio
315,金融数据分析实习招聘-广州瀚信实习生招聘-实习僧," 
                        广州瀚信
                          ",80-120/天,广州,不限,5天／周,实习3个月,金融/经济/投资/财会,150-500,80,120,100.0,3000.0,5,3,GuangZhou,Unlimited,Finance/Economy/Investment/Accounting
316,数据分析实习生实习招聘-乐纯实习生招聘-实习僧," 
                        乐纯
                          ",120-150/天,北京,不限,3天／周,实习3个月,快消/百货/批发/零售,150-500,120,150,135.0,4050.0,3,3,BeiJing,Unlimited,FMCG/Department/Wholesale/Retail
317,T&A数据分析项目助理实习生(OCE项目组)实习招聘-IQVIA艾昆纬实习生招聘-实习僧," 
                        IQVIA艾昆纬
                          ",100-150/天,上海,本科,5天／周,实习3个月,医疗/健康/制药/生物,500-2000,100,150,125.0,3750.0,5,3,ShangHai,Undergraduate,Medical/Health/Pharma/Bio
318,数据分析实习生实习招聘-赛诺菲 实习生招聘-实习僧," 
                        赛诺菲 
                          ",120-150/天,上海,本科,4天／周,实习3个月,医疗/健康/制药/生物,more than 2000,120,150,135.0,4050.0,4,3,ShangHai,Undergraduate,Medical/Health/Pharma/Bio
319,数据分析运营实习生实习招聘-侨升科技实习生招聘-实习僧," 
                        侨升科技
                          ",250-400/天,北京,本科,3天／周,实习3个月,电子/通信/硬件,15-50,250,400,325.0,9750.0,3,3,BeiJing,Undergraduate,Electronics/Communications/Hardware
320,数据分析实习生实习招聘-赛诺菲 实习生招聘-实习僧," 
                        赛诺菲 
                          ",120-150/天,上海,本科,4天／周,实习3个月,医疗/健康/制药/生物,more than 2000,120,150,135.0,4050.0,4,3,ShangHai,Undergraduate,Medical/Health/Pharma/Bio
321,数据分析运营实习生实习招聘-侨升科技实习生招聘-实习僧," 
                        侨升科技
                          ",250-400/天,北京,本科,3天／周,实习3个月,电子/通信/硬件,15-50,250,400,325.0,9750.0,3,3,BeiJing,Undergraduate,Electronics/Communications/Hardware
322,数据经营分析实习生实习招聘-澜实投资实习生招聘-实习僧," 
                        澜实投资
                          ",120-150/天,上海,本科,5天／周,实习3个月,金融/经济/投资/财会,50-150,120,150,135.0,4050.0,5,3,ShangHai,Undergraduate,Finance/Economy/Investment/Accounting
323,清算数据分析实习生实习招聘-济金国贸实习生招聘-实习僧," 
                        济金国贸
                          ",100-150/天,上海,本科,5天／周,实习4个月,金融/经济/投资/财会,500-2000,100,150,125.0,3750.0,5,4,ShangHai,Undergraduate,Finance/Economy/Investment/Accounting
324,数据需求分析实习生实习招聘-今合金融服务集团实习生招聘-实习僧," 
                        今合金融服务集团
                          ",120-180/天,成都,硕士,4天／周,实习3个月,金融/经济/投资/财会,50-150,120,180,150.0,4500.0,4,3,ChengDu,Matser,Finance/Economy/Investment/Accounting
325,数据挖掘分析实习生实习招聘-杭州乘帆科技实习生招聘-实习僧," 
                        杭州乘帆科技
                          ",150-180/天,杭州,本科,5天／周,实习3个月,互联网/游戏/软件,15-50,150,180,165.0,4950.0,5,3,HangZhou,Undergraduate,Internet/Games/Software
326,数据分析实习生实习招聘-i2mago实习生招聘-实习僧," 
                        i2mago
                          ",100-120/天,广州,本科,5天／周,实习3个月,广告/传媒/公关/展览,150-500,100,120,110.0,3300.0,5,3,GuangZhou,Undergraduate,Advertising/Media/PR/Exhibition
327,数据分析实习生实习招聘-百视通实习生招聘-实习僧," 
                        百视通
                          ",100-150/天,上海,本科,3天／周,实习4个月,互联网/游戏/软件,500-2000,100,150,125.0,3750.0,3,4,ShangHai,Undergraduate,Internet/Games/Software
328,数据分析实习招聘-AIda爱搭实习生招聘-实习僧," 
                        AIda爱搭
                          ",150-200/天,上海,本科,4天／周,实习3个月,互联网/游戏/软件,15-50,150,200,175.0,5250.0,4,3,ShangHai,Undergraduate,Internet/Games/Software
329,数据分析（实习）实习招聘-博睿盛伦国际咨询实习生招聘-实习僧," 
                        博睿盛伦国际咨询
                          ",100-120/天,济南,本科,5天／周,实习3个月,企业服务/咨询,50-150,100,120,110.0,3300.0,5,3,JiNan,Undergraduate,Corporate Services/Consulting
330,图像数据分析实习生实习招聘-广联达实习生招聘-实习僧," 
                        广联达
                          ",150-200/天,北京,本科,4天／周,实习6个月,互联网/游戏/软件,more than 2000,150,200,175.0,5250.0,4,6,BeiJing,Undergraduate,Internet/Games/Software
331,程序化购买数据分析实习生实习招聘-GroupM实习生招聘-实习僧," 
                        GroupM
                          ",50-100/天,北京,本科,4天／周,实习4个月,广告/传媒/公关/展览,more than 2000,50,100,75.0,2250.0,4,4,BeiJing,Undergraduate,Advertising/Media/PR/Exhibition
332,检测数据分析工程师实习招聘-四川买买熊科技有限公司实习生招聘-实习僧," 
                        四川买买熊科技有限公司
                          ",180-300/天,成都,不限,5天／周,实习3个月,快消/百货/批发/零售,15-50,180,300,240.0,7200.0,5,3,ChengDu,Unlimited,FMCG/Department/Wholesale/Retail
333,初级金融数据分析实习招聘-广州鑫盛实习生招聘-实习僧," 
                        广州鑫盛
                          ",200-300/天,佛山,大专,5天／周,实习3个月,企业服务/咨询,15-50,200,300,250.0,7500.0,5,3,FuoShan,College Diploma,Corporate Services/Consulting
334,蔚来汽车-PIM实习生招聘-工业数据采集及分析方向实习招聘-NIO蔚来实习生招聘-实习僧," 
                        NIO蔚来
                          ",200/天,上海,本科,4天／周,实习3个月,汽车/机械/制造,more than 2000,200,200,200.0,6000.0,4,3,ShangHai,Undergraduate,Automotive / Machinery / Manufacturing
335,Data Analyst/Scientist Intern 数据分析（实习）实习招聘-Genetsis g-commerce实习生招聘-实习僧," 
                        Genetsis g-commerce
                          ",120-150/天,上海,本科,3天／周,实习3个月,互联网/游戏/软件,15-50,120,150,135.0,4050.0,3,3,ShangHai,Undergraduate,Internet/Games/Software
336,数据分析专员（金融市场）实习招聘-广东久亿实习生招聘-实习僧," 
                        广东久亿
                          ",180-300/天,佛山,大专,5天／周,实习3个月,金融/经济/投资/财会,50-150,180,300,240.0,7200.0,5,3,FuoShan,College Diploma,Finance/Economy/Investment/Accounting
